"";"X.rts_a";"X.rts_i"
"populiste";0;0,03
"contribuable";0,02;0,17
"menteur";0,03;0,07
"prêter";0,03;0,02
"bns";0;0,04
"enfaite";0,01;0,06
"manipulation";0,01;0,08
"merder";0,03;0,01
"ravir";0,08;0,09
"catégorie";0,05;0,08
"abonnement";0,01;0,13
"envoler";0,01;0,03
"compromis";0,01;0,03
"cheffe";0,03;0,02
"cabine";0,02;0,04
"sensation";0,04;0,01
"aviation";0,02;0,03
"artistique";0,02;0,03
"confortable";0,02;0,13
"explosion";0,02;0,05
"carouge";0,03;0,02
"turc";0,18;0,05
"lavabo";0,07;0,01
"oú";0,03;0,02
"claudette";0,1;0
"cargo";0,01;0,03
"fondre";0,06;0,03
"emji_visage_expirant";0,04;0,08
"militant";0,02;0,12
"four";0,05;0,03
"emji_ampoule";0,03;0,01
"gang";0,02;0,07
"bfm";0,03;0,03
"plateau";0,07;0,04
"extreme";0;0,05
"lécher";0,02;0,03
"ballon";0,07;0,03
"cuire";0,06;0,03
"rond";0,04;0,05
"gaffe";0,03;0,04
"buzz";0,01;0,04
"évidement";0,04;0,05
"tram";0,02;0,07
"chasser";0,15;0,06
"portugal";0,1;0,1
"juvénile";0,05;0
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";0,04;0,03
"trafiquant";0,01;0,12
"milice";0;0,12
"baver";0,02;0,02
"tiroir";0,05;0,02
"flux";0;0,18
"drone";0,01;0,29
"abri";0,02;0,15
"astuce";0,05;0,01
"quota";0,01;0,03
"20ans";0,03;0,01
"amender";0,01;0,03
"parquer";0,03;0,03
"accessoirement";0,03;0,01
"affecter";0,01;0,04
"aiguisé";0,03;0,01
"serviette";0,22;0,01
"perturber";0,04;0,05
"boycotter";0;0,08
"naturalisé";0,01;0,04
"promesse";0,01;0,11
"automobile";0,03;0,03
"iranien";0;0,04
"bern";0;0,06
"généreux";0,05;0,06
"royaume";0,03;0,04
"insouciance";0,05;0
"emji_visage_souriant_avec_des_cornes";0,03;0,02
"recycler";0,03;0,08
"disparu";0,03;0,02
"brevet";0,03;0,02
"iphone";0,17;0,01
"fonctionnel";0,02;0,02
"délirant";0,03;0,03
"linguistique";0,04;0,05
"mobiliser";0,01;0,09
"formule";0,03;0,03
"injonction";0,01;0,03
"restreindre";0,01;0,07
"jouet";0,16;0,03
"perception";0,04;0,03
"outil";0,02;0,15
"imaginaire";0,04;0,03
"puissant";0,1;0,09
"feuille";0,05;0,04
"château";0,06;0,02
"emji_étourdissement";0,07;0,06
"ange";0,13;0,03
"tourisme";0,02;0,06
"fifa";0,05;0,12
"joint";0,03;0,03
"résolution";0,01;0,05
"sandale";0,04;0,01
"gourou";0,03;0,01
"sarcasme";0,02;0,02
"ignoble";0,03;0,03
"emji_confettis";0,03;0,02
"jo";0,07;0,02
"conjugaison";0,03;0,01
"vétérinaire";0,04;0,04
"bot";0,03;0,09
"psychiatrie";0,03;0,02
"géant";0,01;0,06
"métal";0,02;0,04
"digérer";0,04;0,01
"parcequ";0,01;0,02
"françoise";0,06;0
"veiller";0,02;0,02
"interprétation";0,04;0,04
"explicite";0,01;0,03
"fixe";0,02;0,05
"emji_téléphone_portable";0,04;0,01
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";0,05;0,02
"mission";0,04;0,08
"mont";0,03;0,02
"spectateur";0,04;0,04
"chair";0,03;0,01
"architecte";0,02;0,06
"organisme";0,04;0,07
"condoléance";0,02;0,18
"bad";0,07;0,04
"manipuler";0,06;0,1
"mensuel";0,01;0,04
"refléter";0,03;0,09
"câble";0,02;0,03
"disney";0,08;0,02
"observer";0,11;0,1
"loup";0,08;0,05
"distribution";0,02;0,06
"légume";0,1;0,11
"trafiquer";0,03;0,05
"environnement";0,12;0,18
"agriculture";0,03;0,07
"pharmacie";0,04;0,03
"alarme";0,03;0,02
"pesticide";0,04;0,05
"oms";0,01;0,06
"dignement";0,02;0,05
"insecte";0,05;0,02
"vaste";0,02;0,03
"universel";0,03;0,05
"carrie";0,11;0
"chaleur";0,3;0,1
"local";0,06;0,36
"retrait";0,01;0,04
"dénoncer";0,05;0,43
"discréditer";0,01;0,04
"hommage";0,03;0,05
"corrompre";0,03;0,1
"ministre";0,03;0,2
"cv";0,03;0,03
"embêter";0,04;0,05
"saurer";0,02;0,03
"farce";0;0,03
"envoi";0,03;0,02
"ficher";0,07;0,14
"pervers";0,06;0,01
"open";0,02;0,02
"exercice";0,14;0,05
"gardien";0,05;0,03
"entretenir";0,06;0,06
"pomme";0,14;0,08
"primaire";0,32;0,03
"am";0;0,05
"bienvenue";0,08;0,11
"broyer";0,03;0,02
"tas";0,04;0,08
"rive";0,03;0,03
"brésil";0,1;0,27
"bob";0,03;0,02
"revendre";0,05;0,05
"passager";0,02;0,04
"cagoule";0;0,06
"cortège";0,02;0,02
"annuler";0,01;0,06
"aujourd";0,07;0,01
"hui";0,09;0,02
"val";0,04;0,01
"élégant";0,09;0,01
"postuler";0,02;0,04
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";0,01;0,05
"convenir";0,09;0,1
"bercer";0,02;0,02
"navrant";0,02;0,03
"fixer";0,04;0,06
"surprenant";0,05;0,08
"décadence";0,03;0,01
"avocat";0,04;0,11
"gel";0,03;0,02
"tag";0,02;0,02
"flash";0,01;0,02
"inapte";0,01;0,03
"taxe";0,03;0,74
"moustique";0,05;0,03
"suer";0,04;0,01
"intestin";0,02;0,02
"tunisie";0,1;0,02
"couche";0,01;0,05
"17h";0,03;0,02
"fuck";0,03;0,02
"deteste";0,03;0,01
"aigri";0,12;0,04
"humidité";0,02;0,02
"kiffe";0,03;0,01
"transpirer";0,07;0,02
"pdt";0,02;0,02
"pls";0,04;0,05
"psk";0,01;0,02
"chauffage";0,01;0,12
"emji_personne_qui_hausse_les_épaules_peau_claire";0,02;0,02
"doucher";0,04;0,11
"débloquer";0,03;0,04
"canicule";0,02;0,02
"breton";0,04;0
"intermédiaire";0,02;0,03
"paul";0,03;0,01
"algérie";0,07;0,07
"emji_soleil_avec_visage";0,06;0,02
"désert";0,03;0,03
"millionnaire";0,03;0,2
"emji_pouce_vers_le_bas_peau_claire";0,02;0,02
"thé";0,06;0,04
"jazz";0,03;0,02
"répandre";0,05;0,04
"raisin";0,09;0,02
"orage";0,03;0,02
"déprimant";0,03;0,03
"ras";0,03;0,06
"villa";0,02;0,02
"carence";0,01;0,06
"baigner";0,06;0,01
"tapis";0,02;0,04
"riz";0,37;0,01
"claquer";0,04;0,01
"norvège";0,02;0,09
"delà";0,06;0,07
"idf";0;0,06
"good";0,02;0,03
"pôle";0,08;0,03
"inconvénient";0,02;0,02
"rassembler";0,03;0,03
"recrutement";0;0,03
"réclamer";0,03;0,11
"crade";0,04;0,01
"rio";0,01;0,09
"maroc";0,14;0,04
"quart";0,04;0,05
"maximum";0,05;0,14
"format";0,02;0,04
"progressivement";0,03;0,02
"tragédie";0,02;0,07
"fact";0,02;0,03
"ç";0,03;0,03
"préoccupation";0,02;0,02
"drastique";0,01;0,03
"privilège";0,05;0,12
"vallée";0,09;0,03
"tessin";0,03;0,02
"consensus";0,03;0,03
"visiteur";0,02;0,02
"swisscom";0,01;0,07
"enterrer";0,07;0,05
"sony";0,07;0
"saturer";0,02;0,03
"application";0,06;0,16
"usager";0,02;0,08
"donnée";0,05;0,16
"déployer";0,02;0,03
"frontalier";0,05;0,93
"shui";0,04;0
"wokisme";0,04;0,08
"jupe";0,1;0,01
"portant";0,03;0,03
"orient";0,03;0,2
"pantalon";0,18;0,1
"froc";0,01;0,03
"uniforme";0,02;0,14
"musulman";0,2;0,46
"manche";0,03;0,02
"huitante";0,14;0
"apaisant";0,04;0
"montage";0,07;0,06
"emji_bouton_coché";0,06;0,04
"textile";0,01;0,03
"temu";0,01;0,12
"vente";0,08;0,14
"paresse";0,02;0,03
"invité";0,06;0,02
"plateforme";0,01;0,05
"brosse";0,07;0
"dent";0,14;0,06
"harmonie";0,03;0,01
"stressant";0,03;0,02
"rude";0,03;0,01
"âne";0,09;0,01
"capitalisme";0,06;0,28
"contenu";0,04;0,09
"confondu";0,01;0,03
"influenceurs";0,02;0,03
"souffle";0,04;0,03
"sensibilité";0,08;0,04
"fortement";0,02;0,12
"bagne";0,04;0
"patois";0,09;0,01
"horizon";0,02;0,03
"orgueil";0,02;0,02
"intonation";0,06;0
"romands";0,04;0,07
"french";0,02;0,02
"sauce";0,06;0,05
"tomate";0,02;0,02
"training";0,01;0,33
"max";0,08;0,07
"fisher";0,07;0
"not";0,02;0,04
"harrison";0,06;0
"ford";0,09;0
"so";0,03;0,02
"inexistant";0,02;0,05
"potentiel";0,04;0,08
"sexy";0,02;0,02
"crime";0,04;0,71
"trouble";0,04;0,13
"adéquat";0,01;0,04
"cornet";0,14;0
"poitrine";0,07;0
"taxi";0,03;0,05
"discret";0,08;0,02
"bill";0,02;0,02
"mouiller";0,03;0,02
"basique";0,03;0,07
"fringue";0,06;0
"flipper";0,06;0,04
"kidnapper";0,01;0,1
"habitat";0,07;0,02
"financièrement";0,01;0,09
"angleterre";0,05;0,03
"irlande";0,01;0,06
"comité";0,03;0,03
"concession";0,01;0,03
"atroce";0,03;0,03
"masculinistes";0;0,04
"mouche";0,03;0,03
"tech";0,01;0,03
"initial";0,02;0,04
"résoudre";0,04;0,18
"couvercle";0,06;0
"nucléaire";0,04;0,08
"négocier";0,02;0,17
"ruiner";0,02;0,05
"global";0,04;0,13
"extinction";0,03;0,01
"disparition";0,06;0,06
"pourvoir";0,01;0,05
"putin";0,03;0,01
"candidat";0,02;0,04
"nuage";0,09;0,03
"sécheresse";0,03;0,02
"particule";0,05;0,01
"université";0,04;0,08
"australie";0,02;0,03
"modification";0,02;0,05
"meuble";0,04;0,03
"shein";0,02;0,18
"désastre";0,04;0,03
"atomique";0,03;0,02
"satellite";0,04;0,03
"éveiller";0,04;0,02
"subvenir";0,01;0,03
"caler";0,04;0,01
"copie";0,02;0,04
"clore";0,02;0,02
"accumuler";0,02;0,07
"lecture";0,1;0,09
"ts";0,03;0,02
"chimique";0,02;0,05
"humide";0,04;0,01
"autruche";0,01;0,03
"jetable";0,03;0,01
"sélectif";0,02;0,08
"là_dedans";0,01;0,04
"argumentaire";0,03;0,04
"fusée";0,02;0,03
"éventuel";0;0,03
"civilisation";0,04;0,03
"dark";0,01;0,1
"drame";0,08;0,11
"capacité";0,06;0,16
"équivalent";0,08;0,12
"suicide";0,03;0,14
"claquette";0,03;0,01
"pétition";0,02;0,05
"miser";0,01;0,03
"mensonger";0,02;0,03
"tousser";0,02;0,02
"desservir";0,01;0,05
"mobilité";0,02;0,06
"cyclable";0,01;0,05
"singapour";0;0,06
"lobbying";0;0,03
"dissimuler";0,02;0,04
"envahir";0,05;0,09
"autorisation";0,05;0,3
"reconnaissance";0,05;0,16
"pause";0,04;0,06
"emji_visage_qui_fait_un_salut_militaire";0,15;0,08
"f35";0,01;0,02
"altitude";0,01;0,03
"rattraper";0,02;0,06
"nobel";0,03;0,14
"conférence";0,02;0,05
"idéologique";0;0,11
"géométrie";0,01;0,03
"variable";0,02;0,04
"inutilement";0,02;0,03
"apport";0,02;0,03
"concret";0,03;0,22
"dispo";0,03;0,02
"complot";0,02;0,03
"crédible";0,01;0,04
"missile";0,02;0,07
"intellectuellement";0,01;0,04
"massacre";0,03;0,56
"laine";0,05;0,02
"ke";0,02;0,02
"fouiller";0,03;0,03
"salarié";0,03;0,12
"médiatiser";0,01;0,03
"crainte";0,03;0,04
"chips";0,02;0,07
"utopie";0,02;0,02
"endoctrinement";0,04;0,01
"prôner";0,03;0,12
"mélange";0,06;0,08
"complotiste";0,02;0,04
"déstabiliser";0,01;0,03
"évidence";0,07;0,11
"dégrader";0,03;0,07
"poumon";0,01;0,03
"révéler";0,05;0,08
"charité";0,03;0,04
"scientifique";0,23;0,3
"raisonnable";0,02;0,04
"transporter";0,05;0,06
"voile";0,02;0,02
"ombre";0,04;0,04
"leman";0,02;0,02
"interdit";0,03;0,08
"cote";0,02;0,02
"bilan";0,02;0,05
"carbone";0,01;0,07
"luxembourg";0,02;0,04
"clique";0,03;0,03
"emji_doigts_croisés";0,03;0,09
"cran";0,01;0,03
"free";0,03;0,23
"benjamin";0;0,06
"addition";0,05;0,01
"drole";0,02;0,02
"vd";0,04;0,03
"emji_personne_qui_hausse_les_épaules";0,06;0,07
"footballeur";0,03;0,02
"dégueulasse";0,11;0,06
"bien_être";0,03;0,07
"électronique";0,03;0,07
"smic";0,03;0,01
"up";0,03;0,03
"hezbollah";0,01;0,04
"kiff";0,05;0,01
"loisir";0,03;0,06
"gpt";0,03;0,04
"football";0,12;0,09
"inquiétant";0,07;0,07
"cdm";0,01;0,05
"familier";0,04;0
"remède";0,03;0,02
"aboutir";0,04;0,05
"timbre";0,01;0,07
"envahisseur";0,02;0,03
"emji_coeur_battant";0,08;0,02
"éleveur";0,04;0,01
"collectivité";0;0,06
"zoug";0;0,05
"eme";0,03;0,05
"marelle";0,08;0
"médaille";0,03;0,04
"vainqueur";0,02;0,03
"parmis";0,04;0,05
"légèrement";0,05;0,02
"coutume";0,03;0,03
"requin";0;0,08
"seine";0,05;0
"athlète";0,03;0,02
"sceptique";0,02;0,02
"minuscule";0;0,03
"handicaper";0,01;0,03
"aligner";0,02;0,03
"intégration";0,01;0,1
"spécifiquement";0,01;0,02
"autiste";0,02;0,02
"assassinat";0;0,03
"epstein";0;0,12
"continent";0,02;0,32
"dégoûter";0,04;0,05
"spoiler";0,02;0,02
"proportion";0,01;0,11
"pipi";0,07;0,01
"composer";0,04;0,06
"dégoûtant";0,04;0,03
"honnêteté";0,02;0,04
"disque";0,02;0,04
"automatiquement";0,03;0,05
"riponne";0;0,07
"bro";0,03;0,03
"motivation";0,03;0,03
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";0,03;0,02
"trahir";0,03;0,04
"démonstration";0,02;0,05
"maillot";0,05;0,02
"scooter";0,05;0,05
"vibrer";0,03;0,01
"convertir";0,04;0,03
"globalement";0,04;0,04
"contraint";0,02;0,06
"virtuel";0,02;0,02
"guillemet";0,01;0,08
"patience";0,03;0,04
"exposition";0,03;0,04
"modérer";0;0,04
"cancérigène";0,02;0,03
"factuellement";0,01;0,04
"agent";0,07;0,11
"alerter";0,02;0,04
"modération";0,02;0,04
"bronzage";0,06;0
"poêle";0,02;0,02
"cramer";0,05;0,01
"emji_coeur_avec_bandages";0,02;0,05
"indice";0,02;0,02
"nocif";0,04;0,04
"glorifier";0,03;0,02
"grillé";0,03;0,01
"avancée";0,02;0,02
"comestible";0,01;0,03
"hormone";0,04;0,02
"coupable";0,02;0,23
"signifier";0,07;0,17
"longévité";0,02;0,02
"dab";0,01;0,06
"alsacien";0,05;0,01
"techno";0,04;0,01
"chialer";0,03;0,05
"musical";0,06;0,03
"décharge";0,01;0,03
"tache";0,07;0,03
"atelier";0,02;0,02
"jambe";0,1;0,05
"emji_main_qui_écrit";0,01;0,04
"gênant";0,05;0,03
"éventuellement";0,02;0,07
"marginal";0,01;0,03
"tinder";0,01;0,02
"qqun";0,05;0,07
"récréation";0,23;0
"gloire";0,04;0,02
"frustrer";0,04;0,03
"difference";0,02;0,02
"artisanal";0,02;0,03
"entraider";0,03;0,02
"natel";0,05;0,01
"orientation";0,03;0,04
"répression";0,01;0,16
"conforme";0,02;0,02
"enjeu";0,03;0,1
"détromper";0,01;0,03
"manoeuvre";0,01;0,03
"sourd";0,02;0,03
"respecté";0,02;0,03
"comté";0,04;0,01
"caprice";0,02;0,02
"design";0,02;0,06
"divertissement";0,01;0,03
"rapprocher";0,06;0,03
"blaireau";0,04;0,03
"thérèse";0,08;0
"pointer";0,04;0,12
"psychique";0,01;0,03
"engendrer";0,07;0,11
"inutilisable";0;0,03
"alpha";0,04;0,01
"domicile";0,03;0,09
"substance";0,01;0,08
"ambulancier";0,01;0,03
"actif";0,02;0,16
"bouillir";0,02;0,02
"multi";0,01;0,05
"théâtre";0,02;0,07
"pruneau";0,04;0
"prière";0,02;0,02
"sécher";0,02;0,02
"civique";0,03;0,02
"organisé";0,01;0,03
"exclusivement";0,03;0,02
"unité";0,02;0,04
"recueillir";0,03;0,02
"bénéficier";0,04;0,15
"éradiquer";0,02;0,03
"déclin";0,03;0,04
"rejeter";0,03;0,07
"cm2";0,08;0
"keuf";0,03;0,02
"obligatoirement";0,02;0,02
"lfi";0,05;0,02
"anarchiste";0,01;0,02
"surement";0,03;0,05
"propriété";0,03;0,07
"interpeller";0,03;0,06
"paisible";0,04;0,01
"inouï";0,03;0,01
"panier";0,05;0,08
"toxique";0,1;0,1
"onu";0,02;0,42
"nationaliste";0;0,05
"romance";0;0,12
"terroriste";0,02;0,87
"impatience";0,03;0,02
"ânerie";0,02;0,02
"oeillère";0,01;0,03
"poison";0,04;0,02
"che";0,04;0
"chasseur";0,32;0,01
"photographe";0,01;0,04
"londres";0,03;0,03
"collaboration";0,01;0,08
"faille";0,01;0,03
"géopolitique";0;0,06
"fréquence";0,03;0,03
"ascenseur";0,05;0
"défiler";0,02;0,02
"subjectif";0,02;0,06
"syndrome";0,02;0,04
"dresser";0,03;0,03
"analyser";0,04;0,04
"femelle";0,03;0,02
"approuver";0,01;0,04
"avc";0,05;0,01
"naturellement";0,05;0,04
"étroit";0,02;0,02
"emji_pop_corn";0,01;0,05
"bdg";0,1;0
"goat";0,05;0,01
"contrainte";0,01;0,06
"démon";0,05;0,02
"croyant";0,12;0,01
"combler";0,04;0,07
"célibataire";0,06;0,16
"respectable";0,03;0,03
"lâcheté";0,01;0,03
"préférence";0,04;0,04
"gorge";0,03;0,01
"masculinisme";0,01;0,12
"adepte";0,02;0,02
"mascu";0,02;0,02
"daube";0,02;0,02
"malaise";0,04;0,02
"amazon";0,02;0,09
"asseoir";0,06;0,1
"neo";0,01;0,03
"buter";0,02;0,03
"affolant";0,03;0,01
"enft";0,02;0,03
"gratuité";0,01;0,04
"désarmer";0;0,05
"copier";0,04;0,07
"soumission";0,08;0,05
"souverain";0,01;0,05
"blessé";0,02;0,18
"tournure";0,02;0,02
"k";0,02;0,04
"bâtir";0,02;0,03
"islam";0,09;0,04
"chevalier";0,03;0,02
"banger";0,04;0,01
"otage";0,01;1,09
"allié";0,03;0,07
"couronne";0,01;0,04
"emji_tête_qui_parle";0,03;0,01
"braquage";0,01;0,03
"écarter";0,03;0,01
"vicieux";0,03;0,01
"accusation";0,01;0,1
"exiger";0,04;0,12
"2ans";0;0,03
"traditionnel";0,04;0,04
"fidélité";0,04;0
"réviser";0,02;0,02
"absence";0,05;0,11
"émotionnel";0,04;0,08
"rechercher";0,03;0,07
"doubler";0,04;0,03
"persécuter";0,02;0,03
"stable";0,02;0,04
"instable";0,01;0,03
"retenue";0,05;0,01
"quil";0,02;0,03
"cadavre";0,01;0,04
"débilité";0,02;0,03
"accuser";0,04;0,25
"canard";0,11;0,02
"syndicat";0,02;0,04
"raccourci";0,03;0,12
"telephone";0,03;0,02
"licencier";0,01;0,06
"durable";0,02;0,04
"percer";0,03;0,02
"coran";0,08;0,02
"ordonner";0,03;0,04
"psychologique";0,03;0,1
"délai";0,01;0,03
"simpliste";0,03;0,05
"environnemental";0,02;0,04
"solide";0,06;0,07
"relayer";0,02;0,08
"corée";0,03;0,07
"rentabilité";0,02;0,02
"jme";0,02;0,02
"red";0,02;0,04
"ponctuation";0,02;0,02
"absent";0,01;0,04
"complice";0,02;0,37
"bla_bla";0,03;0,06
"bla";0,02;0,03
"accessoire";0,03;0,01
"christianisme";0,03;0,01
"arabie";0,01;0,05
"hériter";0,03;0,27
"tribunal";0,01;0,12
"étudier";0,08;0,17
"migration";0,01;0,04
"arretez";0,01;0,03
"redire";0,03;0,03
"refuge";0,06;0,05
"sidérer";0,02;0,02
"haineux";0,03;0,04
"découper";0,01;0,04
"soupçonner";0,02;0,02
"progressif";0,01;0,03
"king";0,02;0,03
"aggraver";0,01;0,05
"vilain";0,04;0,02
"obsession";0,03;0,04
"trauma";0,05;0,03
"avancé";0,03;0,05
"branche";0,03;0,04
"violemment";0;0,04
"existant";0,03;0,08
"conduite";0,03;0,09
"option";0,04;0,1
"emji_symbole_d_avertissement";0,06;0,08
"2ème";0,02;0,04
"inondation";0;0,03
"collaborateur";0,01;0,05
"condamnation";0,01;0,12
"trompeur";0,02;0,04
"apprenti";0,03;0,02
"soi_disant";0,01;0,05
"errant";0,06;0,01
"courrier";0,02;0,03
"invoquer";0,01;0,03
"sel";0,03;0,04
"bail";0,02;0,04
"intense";0,03;0,02
"compassion";0,04;0,05
"cassé";0,02;0,04
"démarche";0,03;0,07
"5h";0,02;0,02
"nombril";0,03;0,02
"évacuer";0,01;0,02
"nicolas";0,03;0,03
"emji_femme_avec_la_paume_sur_le_visage";0,04;0,09
"oct";0;0,03
"univers";0,14;0,03
"martin";0,03;0,02
"kilo";0,03;0,02
"génocide";0,01;1,18
"bible";0,05;0
"illustrer";0,02;0,02
"curiosité";0,03;0,03
"terroriser";0,01;0,03
"congo";0,04;0,22
"agressivité";0,04;0,04
"hurler";0,03;0,06
"égard";0,03;0,05
"peupler";0,03;0,03
"castrer";0,05;0
"flagrant";0,03;0,06
"constat";0,08;0,12
"barbarie";0,01;0,05
"tektonik";0,09;0
"chaques";0,01;0,02
"priver";0,02;0,09
"cartable";0,05;0
"corde";0,18;0,02
"cp";0,04;0,03
"prisonnier";0,01;0,34
"concentration";0,01;0,06
"do";0,03;0,02
"recréer";0,08;0,02
"elastique";0,04;0
"recré";0,04;0
"mexique";0,02;0,05
"qué";0,04;0,01
"coca";0,03;0,05
"accrocher";0,07;0,04
"is";0,02;0,06
"douer";0,07;0,03
"serré";0,02;0,03
"foulard";0,03;0,01
"exploit";0,04;0,07
"etais";0,11;0,04
"pénurie";0,01;0,08
"canapé";0,01;0,04
"favori";0,03;0,03
"dentiste";0,03;0,03
"originaire";0,01;0,05
"combinaison";0,08;0,01
"colombie";0,01;0,04
"déborder";0,03;0,04
"instit";0,07;0
"promo";0,03;0,01
"pedo";0,01;0,04
"pologne";0,02;0,04
"obésité";0,03;0,01
"sénégal";0,01;0,03
"tablette";0,06;0
"interaction";0,02;0,02
"ce2";0,09;0
"emji_drapeau_brésil";0,01;0,03
"ce1";0,07;0
"that";0,01;0,03
"é";0,03;0,02
"rome";0,06;0,02
"pyramide";0;0,03
"enfermer";0,02;0,08
"citron";0,02;0,02
"détailler";0,01;0,03
"enchaîner";0;0,03
"cameroun";0,01;0,03
"carotte";0,03;0,01
"amateur";0,01;0,03
"prévision";0,03;0,01
"tutoyer";0,04;0,01
"oral";0,06;0,09
"deal";0,01;0,07
"composant";0;0,03
"manipulateur";0,01;0,02
"littérature";0,03;0,03
"amplifier";0,01;0,04
"rapidité";0,05;0
"lacune";0,03;0,04
"bagage";0,01;0,05
"constituer";0,01;0,06
"protester";0,01;0,04
"étiquette";0,04;0,04
"gentiment";0,03;0,06
"pile";0,05;0,04
"exportation";0,01;0,04
"scientifiquement";0,02;0,03
"aop";0,02;0,04
"sonore";0,04;0,01
"distance";0,04;0,11
"dépendant";0,07;0,06
"induire";0,02;0,02
"cellule";0,02;0,06
"home";0,08;0,02
"dénonciation";0;0,03
"vouvoyer";0,01;0,08
"différencier";0,02;0,03
"rectifier";0,01;0,03
"potentiellement";0,02;0,07
"bourse";0,02;0,05
"repenser";0,01;0,04
"rendement";0,02;0,04
"varier";0,02;0,02
"résident";0,02;0,11
"médical";0,03;0,2
"inversement";0,02;0,03
"blessure";0,03;0,05
"endocrinien";0,03;0,01
"thérapie";0,02;0,02
"sensibilisation";0,01;0,03
"confronter";0,02;0,06
"incendie";0,01;0,05
"emji_point_d_interrogation_rouge";0,01;0,03
"mêler";0,03;0,06
"donneur";0,03;0,04
"sarcastique";0,01;0,02
"outrance";0,04;0,03
"gâté";0,09;0,01
"charbon";0,02;0,03
"coton";0,04;0,01
"emji_double_point_d_exclamation";0,03;0,03
"pleinement";0,01;0,04
"arbitraire";0,02;0,05
"marchand";0,03;0,03
"transition";0,03;0,04
"autriche";0,01;0,04
"illusion";0,04;0,07
"parental";0,03;0,07
"emji_visage_déguisé";0,01;0,03
"secte";0,14;0,02
"paille";0,02;0,03
"poudre";0,01;0,04
"cornichon";0,07;0
"accélérer";0,03;0,04
"louche";0;0,04
"biologique";0,03;0,08
"bonté";0,06;0,01
"symbolique";0,01;0,06
"prostitué";0,07;0
"ventre";0,04;0,03
"seuil";0;0,06
"modestie";0,07;0
"alimentation";0,05;0,07
"hygiène";0,37;0,1
"bétail";0,02;0,02
"culpabilité";0,01;0,05
"surconsommation";0,04;0,04
"tesla";0,01;0,05
"exigence";0,05;0,08
"famine";0,02;0,08
"consoler";0,03;0,01
"emji_argent_dans_les_yeux_et_la_bouche";0,01;0,02
"vulnérable";0,02;0,08
"abondance";0,03;0,02
"mere";0,03;0,01
"poupée";0,03;0,05
"gilet";0,01;0,02
"économiser";0,02;0,13
"constant";0,02;0,07
"ferrari";0,14;0
"injustice";0,03;0,14
"mondialisation";0,02;0,02
"vêtir";0,02;0,02
"ongle";0,01;0,16
"garage";0,02;0,03
"insensé";0;0,05
"isolé";0,03;0,09
"détriment";0,01;0,12
"sobriété";0,02;0,02
"atrocité";0,01;0,08
"masqué";0,01;0,08
"dollar";0,01;0,05
"gaspillage";0,02;0,06
"récolter";0,02;0,06
"instaurer";0,02;0,07
"solidaire";0,03;0,06
"emji_empreintes_d_animaux";0,03;0,02
"résilience";0,02;0,04
"destructeur";0,03;0,03
"perpétuer";0,01;0,03
"emji_drapeau_île_clipperton";0,03;0,02
"déduire";0;0,03
"contraste";0,02;0,02
"infiniment";0,04;0,03
"régir";0,01;0,04
"incels";0;0,05
"survivant";0,02;0,02
"emji_croix";0,03;0,03
"bouton";0,08;0,03
"nouveauté";0,01;0,03
"enregistrer";0,04;0,03
"handicapé";0,03;0,02
"cotisation";0;0,11
"accéder";0,01;0,04
"banquier";0,03;0,03
"souveraineté";0,01;0,05
"hamas";0;1,72
"britannique";0,02;0,07
"menacer";0,02;0,12
"approprier";0,01;0,03
"ampleur";0,02;0,07
"relativiser";0,02;0,05
"emji_arc_en_ciel";0,03;0,02
"emji_drapeau_israël";0;0,19
"hugo";0,02;0,02
"millénaire";0,02;0,02
"talentueux";0,03;0,03
"électeur";0,01;0,04
"serpent";0,03;0,03
"case";0,02;0,04
"check";0,01;0,03
"régie";0;0,05
"emji_drapeau_italie";0,12;0,01
"emji_coeurs_qui_tournent";0,05;0,01
"jus";0,03;0,01
"cahier";0,08;0,02
"charge";0;0,16
"planétaire";0,01;0,03
"pétrolier";0,02;0,07
"complexité";0,02;0,02
"anticiper";0,01;0,03
"chômeur";0,02;0,05
"ressource";0,08;0,26
"abstenir";0,02;0,03
"représentatif";0,05;0,07
"chaos";0,02;0,15
"incarner";0,01;0,04
"annexer";0,01;0,03
"vatican";0,03;0,01
"lyon";0,03;0,03
"convention";0,01;0,11
"napoléon";0,07;0,01
"capitale";0,02;0,07
"signer";0,03;0,25
"introduire";0,03;0,04
"privilégier";0,01;0,12
"autonomie";0,03;0,03
"fédération";0,03;0,06
"frouze";0,02;0,03
"torture";0,02;0,15
"panosse";0,05;0
"tarif";0,02;0,11
"sirène";0,03;0,02
"ecoute";0,01;0,03
"suppression";0,01;0,04
"instruction";0,07;0,03
"12h";0,01;0,03
"activer";0,01;0,03
"ciné";0,01;0,02
"dynamique";0,1;0,04
"cata";0,04;0,02
"ice";0,01;0,03
"coop";0,17;0,05
"carburant";0,01;0,03
"indécent";0,01;0,06
"denner";0,07;0,01
"rendez_vous";0,04;0,04
"concurrent";0,03;0,01
"complément";0,03;0,03
"emballer";0,03;0,02
"inacceptable";0,01;0,06
"végétarien";0;0,05
"instituteur";0,18;0
"vitrine";0,01;0,11
